embedding_name,embedding_base,variant,index_type,query_order,query_row,neighbor_rank,neighbor_row,distance,query_utterance,neighbor_utterance,query_context,neighbor_context,build_time_s,search_time_s
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,1,588206,5.223804245071961e-13,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,I'm sorry.  That comes out to a 49-minute train ride.  Does that sound agreeable to you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[7] system: The first train of Sunday leaves at 11:21 and arrives by 12:10. Does that meet your requirements?
[8] user: By travel time, I mean the duration of the train trip.
[9] system: I'm sorry.  That comes out to a 49-minute train ride.  Does that sound agreeable to you?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,2,278012,9.337589295527193e-13,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,i 'm sorry . that comes out to a 49-minute train ride . does that sound agreeable to you ?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[5] system: sure thing , train tr8464 leaves at 11:21. will that work ?
[6] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements ?
[7] system: i 'm sorry . that comes out to a 49-minute train ride . does that sound agreeable to you ?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,3,658079,0.5040240287780762,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,The trip takes 51 minutes. Would you like me to book that train for you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[11] system: TR7786 can have you there by 17:51.  It costs 23.60 pounds.
[12] user: What is the travel time?
[13] system: The trip takes 51 minutes. Would you like me to book that train for you?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,4,140319,0.5040241479873657,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,the trip takes 51 minutes. would you like me to book that train for you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[11] system: tr7786 can have you there by 17:51. it costs 23.60 pounds.
[12] user: what is the travel time?
[13] system: the trip takes 51 minutes. would you like me to book that train for you?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,5,309771,0.5040242671966553,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,the trip takes 51 minutes . would you like me to book that train for you ?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[9] user: i 'll be leaving cambridge on monday and i 'd like to arrive to london kings cross by 18:15. is there anything available ? what time will it leave ?
[10] system: tr7786 can have you there by 17:51. it costs 23.60 pounds .
[11] system: the trip takes 51 minutes . would you like me to book that train for you ?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,6,341661,0.5320654511451721,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,it is a 17 minute train ride . would you like me to book that for you ?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[3] user: i 'd like to leave any time after 9:15 on monday .
[4] system: how about leaving at 9:35 ?
[5] system: it is a 17 minute train ride . would you like me to book that for you ?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,7,673615,0.5320655107498169,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,It is a 17 minute train ride. Would you like me to book that for you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[4] system: How about leaving at 9:35?
[5] user: That would work, can I get the travel time on that?
[6] system: It is a 17 minute train ride. Would you like me to book that for you?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,8,203488,0.5320655703544617,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,it is a 17 minute train ride. would you like me to book that for you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[5] system: how about leaving at 9:35?
[6] user: that would work, can i get the travel time on that?
[7] system: it is a 17 minute train ride. would you like me to book that for you?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,9,166983,0.5386033058166504,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,sure the travel time is 49 minutes. would you like to make a reservation for that train?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[15] system: there is another train, tr6530, that leaves at 21:21 and arrives at 22.10. the cost is 12.80 pounds. is there anything else i can help you with today?
[16] user: can i get the travel time for that train?
[17] system: sure the travel time is 49 minutes. would you like to make a reservation for that train?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,1,185989,10,300404,0.5386033654212952,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,sure the travel time is 49 minutes . would you like to make a reservation for that train ?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[12] system: the trainid tr9082 and will leave at 19:21 and arrive at 20:10. the cost is 12.80 pounds .
[13] system: there is another train , tr6530 , that leaves at 21:21 and arrives at 22.10. the cost is 12.80 pounds . is there anything else i can help you with today ?
[14] system: sure the travel time is 49 minutes . would you like to make a reservation for that train ?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,1,338072,0.0,"No, but I do want the entrance fee.","no , but i do want the entrance fee .","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[1] user: i am looking for the best museum in the centre of town . please let me know what it is and how much i should expect to pay to get in .
[2] system: the castle galleries is very popular and it has no entrance fee . would you like the address ?
[3] user: no , but i do want the entrance fee .",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,2,677786,6.065434612900766e-13,"No, but I do want the entrance fee.","No, but I do want the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[2] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[3] system: The Castle Galleries is very popular and it has no entrance fee. Would you like the address?
[4] user: No, but I do want the entrance fee.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,3,205574,8.16866919158693e-13,"No, but I do want the entrance fee.","no, but i do want the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[2] user: i am looking for the best museum in the centre of town. please let me know what it is and how much i should expect to pay to get in.
[3] system: the castle galleries is very popular and it has no entrance fee. would you like the address?
[4] user: no, but i do want the entrance fee.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,4,158047,0.24615001678466797,"No, but I do want the entrance fee.","no, i do not mind paying an entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[4] user: yes, what is a good place to see in the centre of town?
[5] system: i found a few places do you want a free entrance fee?
[6] user: no, i do not mind paying an entrance fee.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,5,706549,0.24615001678466797,"No, but I do want the entrance fee.","No, I do not mind paying an entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[1] user: great, please book it for 6 people and 5 nights starting from Friday
[2] user: Yes, what is a good place to see in the centre of town?
[3] user: No, I do not mind paying an entrance fee.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,6,589635,0.24615010619163513,"No, but I do want the entrance fee.","No, I do not mind paying an entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[4] user: Yes, what is a good place to see in the centre of town?
[5] system: I found a few places do you want a free entrance fee?
[6] user: No, I do not mind paying an entrance fee.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,7,574585,0.3285524249076843,"No, but I do want the entrance fee.","No, can you tell me what the entrance fee is?","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[0] user: I'm hoping to find a nightclub in town.
[1] system: We have 6 nightclubs. Any preference on entrance fee?
[2] user: No, can you tell me what the entrance fee is?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,8,687234,0.3285524249076843,"No, but I do want the entrance fee.","No, can you tell me what the entrance fee is?","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[0] user: I'm hoping to find a nightclub in town.
[1] user: No, can you tell me what the entrance fee is?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,9,101589,0.3285524845123291,"No, but I do want the entrance fee.","no, can you tell me what the entrance fee is?","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[0] user: i'm hoping to find a nightclub in town.
[1] system: we have 6 nightclubs. any preference on entrance fee?
[2] user: no, can you tell me what the entrance fee is?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,2,734763,10,711851,0.3685593903064728,"No, but I do want the entrance fee.","Yes, can I get the entrance fee?","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[4] user: No, can you tell me if there are any museums in the same area?
[5] user: Glad to know that there is no entrance fee, I go with whatever you recommend. Ill need the phone number and postal code of whatever place you pick.
[6] user: Yes, can I get the entrance fee?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,1,193195,0.0,do you have a moderately priced indian restaurant in the east ?,do you have a moderately priced indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] user: can you check again? the only thing i'm interested in is a moderately priced cuban restaurant in the east.
[2] system: i apologize i am still not showing any restaurants that meet your criteria. is there another type of cuisine you would prefer?
[3] user: do you have a moderately priced indian restaurant in the east?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,2,732149,5.789061179213573e-13,do you have a moderately priced indian restaurant in the east ?,Do you have a moderately priced Indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: I am looking for a Cuban food place, in the east.
[1] user: Do you have a moderately priced Indian restaurant in the east?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,3,611078,6.512598078010912e-13,do you have a moderately priced indian restaurant in the east ?,Do you have a moderately priced Indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] user: Can you check again? The only thing I'm interested in is a moderately priced Cuban restaurant in the east.
[2] system: I apologize I am still not showing any restaurants that meet your criteria.  Is there another type of cuisine you would prefer?
[3] user: Do you have a moderately priced Indian restaurant in the east?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,4,187260,0.26302602887153625,do you have a moderately priced indian restaurant in the east ?,do you have any indian restaurants?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: i am looking for a place serving christmas food in the centre of town.
[1] system: it doesn't look like there are any restaurants of that type. would you like to try a different cuisine?
[2] user: do you have any indian restaurants?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,5,678805,0.26302602887153625,do you have a moderately priced indian restaurant in the east ?,Do you have any Indian restaurants?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: Can you help me find a restaurant that serves greek food and is expensive?
[1] system: I apologize but there are no expensive greek restaurants listed, would you like to try a different food type or price range?
[2] user: Do you have any Indian restaurants?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,6,212848,0.26302608847618103,do you have a moderately priced indian restaurant in the east ?,do you have any indian restaurants?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: can you help me find a restaurant that serves greek food and is expensive?
[1] system: i apologize but there are no expensive greek restaurants listed, would you like to try a different food type or price range?
[2] user: do you have any indian restaurants?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,7,342060,0.26302608847618103,do you have a moderately priced indian restaurant in the east ?,do you have any indian restaurants ?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: can you help me find a restaurant that serves greek food and is expensive ?
[1] system: i apologize but there are no expensive greek restaurants listed , would you like to try a different food type or price range ?
[2] user: do you have any indian restaurants ?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,8,653838,0.26302608847618103,do you have a moderately priced indian restaurant in the east ?,Do you have any Indian restaurants?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: I am looking for a place serving christmas food in the centre of town.
[1] system: It doesn't look like there are any restaurants of that type. Would you like to try a different cuisine?
[2] user: Do you have any Indian restaurants?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,9,299169,0.2630261182785034,do you have a moderately priced indian restaurant in the east ?,do you have any indian restaurants ?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: i am looking for a place serving christmas food in the centre of town .
[1] system: it does n't look like there are any restaurants of that type . would you like to try a different cuisine ?
[2] user: do you have any indian restaurants ?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,3,306913,10,732285,0.2630261182785034,do you have a moderately priced indian restaurant in the east ?,Do you have any Indian restaurants?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: I am looking for a place serving christmas food in the centre of town.
[1] user: Do you have any Indian restaurants?",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,4,846179,1,842103,0.11906976997852325,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The event at Lincoln Financial Field is Eagles Vs Cowboys.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: Would you prefer a certain city?
[2] user: I am looking for events in Philadelphia.
[3] system: The event at Lincoln Financial Field is Eagles Vs Cowboys.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,4,846179,2,846235,0.133119136095047,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is an Eagles Vs Cowboys games held at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What type of events, such as music or sports events, would you like? At which location should the event be held?
[2] user: I am looking for games events which is held in Philadelphia.
[3] system: There is an Eagles Vs Cowboys games held at Lincoln Financial Field.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,4,846179,3,972037,0.1463121771812439,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is an eagles vs cowboys games at lincoln financial field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[11] system: What interests you? Music or sports or something else?
[12] user: I want something in sports.
[13] system: There is an eagles vs cowboys games at lincoln financial field.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,4,846179,4,402134,0.2057335525751114,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What are you interested in looking for? Do you have any preference on the city to look for the event?
[2] user: I am looking for sports events like Football. What about the events in Philly.
[3] system: The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,4,846179,5,838959,0.2057335525751114,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What are you interested in looking for? Do you have any preference on the city to look for the event?
[2] user: I am looking for sports events like Football. What about the events in Philly.
[3] system: The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.",247.78401827812195,0.7096474170684814
all-mpnet-base-v2,MPNet,estatico,IVF,4,846179,6,846310,0.20573368668556213,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The event is Eagles Vs Cowboys and it is at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[3] system: There are 10 events that suit your tastes. There's Huskies Vs Cougars at Husky Stadium.
[4] user: Can you please find me some football events in Philly?
[5] system: The event is Eagles Vs Cowboys and it is at Lincoln Financial Field.",247.78401827812195,0.7096474170684814
