embedding_name,embedding_base,variant,index_type,query_order,query_row,neighbor_rank,neighbor_row,distance,query_utterance,neighbor_utterance,query_context,neighbor_context,build_time_s,search_time_s
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,2,278012,9.147029921691141e-13,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,i 'm sorry . that comes out to a 49-minute train ride . does that sound agreeable to you ?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[5] system: sure thing , train tr8464 leaves at 11:21. will that work ?
[6] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements ?
[7] system: i 'm sorry . that comes out to a 49-minute train ride . does that sound agreeable to you ?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,3,91437,0.33863794803619385,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,"sure, it is a 38 minute trip. would you like a ticket?","[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[7] system: there are more than 70 trains to bishops stratford, could you tell me what day you would like to leave, where you would like to leave from, and the times.
[8] user: i am leaving cambridge on sunday, can you please tell me the travel time on that ride?
[9] system: sure, it is a 38 minute trip. would you like a ticket?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,4,575577,0.33863794803619385,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,"Sure, it is a 38 minute trip.  Would you like a ticket?","[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[7] system: There are more than 70 trains to bishops Stratford, could you tell me what day you would like to leave, where you would like to leave from, and the times.
[8] user: I am leaving cambridge on sunday, can you please tell me the travel time on that ride?
[9] system: Sure, it is a 38 minute trip.  Would you like a ticket?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,5,258799,0.338638037443161,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,"sure , it is a 38 minute trip . would you like a ticket ?","[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[5] system: there are more than 70 trains to bishops stratford , could you tell me what day you would like to leave , where you would like to leave from , and the times .
[6] user: i am leaving cambridge on sunday , can you please tell me the travel time on that ride ?
[7] system: sure , it is a 38 minute trip . would you like a ticket ?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,6,341661,0.34427881240844727,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,it is a 17 minute train ride . would you like me to book that for you ?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[3] user: i 'd like to leave any time after 9:15 on monday .
[4] system: how about leaving at 9:35 ?
[5] system: it is a 17 minute train ride . would you like me to book that for you ?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,7,203488,0.3442789316177368,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,it is a 17 minute train ride. would you like me to book that for you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[5] system: how about leaving at 9:35?
[6] user: that would work, can i get the travel time on that?
[7] system: it is a 17 minute train ride. would you like me to book that for you?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,8,673615,0.344279021024704,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,It is a 17 minute train ride. Would you like me to book that for you?,"[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[4] system: How about leaving at 9:35?
[5] user: That would work, can I get the travel time on that?
[6] system: It is a 17 minute train ride. Would you like me to book that for you?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,9,192465,0.3491337299346924,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,"you are looking at a 79 minute journey, any further questions today?","[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[5] system: booking was successful, the total fee is 17.6 gbp payable at the station . reference number is : xabowrr6 .
[6] user: ok, thank you. can you also give me the travel time?
[7] system: you are looking at a 79 minute journey, any further questions today?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,1,185989,10,314121,0.34913378953933716,i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?,"you are looking at a 79 minute journey , any further questions today ?","[7] system: the first train of sunday leaves at 11:21 and arrives by 12:10. does that meet your requirements?
[8] user: by travel time, i mean the duration of the train trip.
[9] system: i'm sorry. that comes out to a 49-minute train ride. does that sound agreeable to you?","[4] user: i need to arrive by 11:15 .
[5] system: booking was successful , the total fee is 17.6 gbp payable at the station . reference number is : xabowrr6 .
[6] system: you are looking at a 79 minute journey , any further questions today ?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,1,338072,0.0,"No, but I do want the entrance fee.","no , but i do want the entrance fee .","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[1] user: i am looking for the best museum in the centre of town . please let me know what it is and how much i should expect to pay to get in .
[2] system: the castle galleries is very popular and it has no entrance fee . would you like the address ?
[3] user: no , but i do want the entrance fee .",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,2,677786,3.5513616786914115e-13,"No, but I do want the entrance fee.","No, but I do want the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[2] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[3] system: The Castle Galleries is very popular and it has no entrance fee. Would you like the address?
[4] user: No, but I do want the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,3,205574,4.2499321119618405e-13,"No, but I do want the entrance fee.","no, but i do want the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[2] user: i am looking for the best museum in the centre of town. please let me know what it is and how much i should expect to pay to get in.
[3] system: the castle galleries is very popular and it has no entrance fee. would you like the address?
[4] user: no, but i do want the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,4,144915,0.10667066276073456,"No, but I do want the entrance fee.","no, i just want to know the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[0] user: i am looking for boating places can town, can you tell me if there are any available?
[1] system: there is boating in the east, north, and in the centre. do you have a preference?
[2] user: no, i just want to know the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,5,646914,0.10667066276073456,"No, but I do want the entrance fee.","No, i just want to know the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[0] user: I am looking for boating places can town, can you tell me if there are any available?
[1] system: There is boating in the east, north, and in the centre. Do you have a preference?
[2] user: No, i just want to know the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,6,733188,0.10667072236537933,"No, but I do want the entrance fee.","No, i just want to know the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[0] user: I am looking for boating places can town, can you tell me if there are any available?
[1] user: No, i just want to know the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,7,210734,0.12638640403747559,"No, but I do want the entrance fee.","thanks, but i needed the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[12] user: let's see , i'm looking at the first . <conj> that sounds lovely, is there an entrance fee there?
[13] system: yes their telephone number is 01223335153.
[14] user: thanks, but i needed the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,8,344880,0.12638640403747559,"No, but I do want the entrance fee.","thanks , but i needed the entrance fee .","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[8] system: i would recommend museum of archaelogy and anthropology in the centre located at university of cambridge , downing street .
[9] system: yes their telephone number is 01223335153 .
[10] user: thanks , but i needed the entrance fee .",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,9,679631,0.12638646364212036,"No, but I do want the entrance fee.","Thanks, but I needed the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[10] user: That sounds lovely, is there an entrance fee there?
[11] system: Yes their telephone number is 01223335153.
[12] user: Thanks, but I needed the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,2,734763,10,737053,0.12638646364212036,"No, but I do want the entrance fee.","Thanks, but I needed the entrance fee.","[0] user: I will be visiting Cambridge soon and definitely want to see some local attractions. Can you help me?
[1] user: I am looking for the best museum in the centre of town. Please let me know what it is and how much I should expect to pay to get in.
[2] user: No, but I do want the entrance fee.","[5] user: I'm not familiar with the area - can you recommend something?
[6] user: That sounds lovely, is there an entrance fee there?
[7] user: Thanks, but I needed the entrance fee.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,1,193195,0.0,do you have a moderately priced indian restaurant in the east ?,do you have a moderately priced indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] user: can you check again? the only thing i'm interested in is a moderately priced cuban restaurant in the east.
[2] system: i apologize i am still not showing any restaurants that meet your criteria. is there another type of cuisine you would prefer?
[3] user: do you have a moderately priced indian restaurant in the east?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,2,611078,7.644240058654606e-13,do you have a moderately priced indian restaurant in the east ?,Do you have a moderately priced Indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] user: Can you check again? The only thing I'm interested in is a moderately priced Cuban restaurant in the east.
[2] system: I apologize I am still not showing any restaurants that meet your criteria.  Is there another type of cuisine you would prefer?
[3] user: Do you have a moderately priced Indian restaurant in the east?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,3,732149,8.346015935647988e-13,do you have a moderately priced indian restaurant in the east ?,Do you have a moderately priced Indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: I am looking for a Cuban food place, in the east.
[1] user: Do you have a moderately priced Indian restaurant in the east?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,4,209151,0.13834646344184875,do you have a moderately priced indian restaurant in the east ?,is there a cheap chinese restaurant in the north?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?",[0] user: is there a cheap chinese restaurant in the north?,264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,5,676110,0.13834646344184875,do you have a moderately priced indian restaurant in the east ?,Is there a cheap Chinese restaurant in the North?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?",[0] user: Is there a cheap Chinese restaurant in the North?,264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,6,734577,0.13834646344184875,do you have a moderately priced indian restaurant in the east ?,Is there a cheap Chinese restaurant in the North?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?",[0] user: Is there a cheap Chinese restaurant in the North?,264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,7,339091,0.13834649324417114,do you have a moderately priced indian restaurant in the east ?,is there a cheap chinese restaurant in the north ?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?",[0] user: is there a cheap chinese restaurant in the north ?,264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,8,193031,0.14704006910324097,do you have a moderately priced indian restaurant in the east ?,is there an expensive chinese restaurant in the centre?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[2] user: yes please. in the centre of town.
[3] system: i am sorry i have no listings for that type of restaurant, is there any other type of food you would like?
[4] user: is there an expensive chinese restaurant in the centre?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,9,269792,0.14704006910324097,do you have a moderately priced indian restaurant in the east ?,is there an expensive chinese restaurant in the centre ?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[2] user: yes please . in the centre of town .
[3] system: i am sorry i have no listings for that type of restaurant , is there any other type of food you would like ?
[4] user: is there an expensive chinese restaurant in the centre ?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,3,306913,10,633871,0.14704006910324097,do you have a moderately priced indian restaurant in the east ?,Is there an expensive chinese restaurant in the centre?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[2] user: Yes please.  In the centre of town.
[3] system: I am sorry I have no listings for that type of restaurant, is there any other type of food you would like?
[4] user: Is there an expensive chinese restaurant in the centre?",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,4,846179,1,846235,0.022868264466524124,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is an Eagles Vs Cowboys games held at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What type of events, such as music or sports events, would you like? At which location should the event be held?
[2] user: I am looking for games events which is held in Philadelphia.
[3] system: There is an Eagles Vs Cowboys games held at Lincoln Financial Field.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,4,846179,2,972037,0.02515701949596405,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is an eagles vs cowboys games at lincoln financial field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[11] system: What interests you? Music or sports or something else?
[12] user: I want something in sports.
[13] system: There is an eagles vs cowboys games at lincoln financial field.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,4,846179,3,839469,0.026415683329105377,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is a Falcons Vs Rams event at the Mercedes-Benz Stadium.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[7] system: The activity is placed at 1 AMB Drive Northwest
[8] user: Could you please get me alternative activities?
[9] system: There is a Falcons Vs Rams event at the Mercedes-Benz Stadium.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,4,846179,4,843044,0.028794320300221443,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is a Mets Vs Cubs event at Citi Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: Is there a city I should search in and what kind of event are you looking for?
[2] user: I want a Match in New York.
[3] system: There is a Mets Vs Cubs event at Citi Field.",264.24617433547974,0.5240299701690674
dialog2flow-joint-bert-base,Dialog2Flow,estatico,IVF,4,846179,5,393974,0.03115256130695343,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There's also Owls vs Knights at the Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[5] system: How about the Owls vs Bison game? It's at Lincoln Financial Field.
[6] user: I'd rather hear what else there is.
[7] system: There's also Owls vs Knights at the Lincoln Financial Field.",264.24617433547974,0.5240299701690674
