embedding_name,embedding_base,variant,index_type,query_order,query_row,neighbor_rank,neighbor_row,distance,query_utterance,neighbor_utterance,query_context,neighbor_context,build_time_s,search_time_s
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,1,193195,0.0,do you have a moderately priced indian restaurant in the east ?,do you have a moderately priced indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] user: can you check again? the only thing i'm interested in is a moderately priced cuban restaurant in the east.
[2] system: i apologize i am still not showing any restaurants that meet your criteria. is there another type of cuisine you would prefer?
[3] user: do you have a moderately priced indian restaurant in the east?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,2,732149,2.6332931603485765e-13,do you have a moderately priced indian restaurant in the east ?,Do you have a moderately priced Indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[0] user: I am looking for a Cuban food place, in the east.
[1] user: Do you have a moderately priced Indian restaurant in the east?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,3,611078,2.867613373321032e-13,do you have a moderately priced indian restaurant in the east ?,Do you have a moderately priced Indian restaurant in the east?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] user: Can you check again? The only thing I'm interested in is a moderately priced Cuban restaurant in the east.
[2] system: I apologize I am still not showing any restaurants that meet your criteria.  Is there another type of cuisine you would prefer?
[3] user: Do you have a moderately priced Indian restaurant in the east?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,4,304629,0.1647251695394516,do you have a moderately priced indian restaurant in the east ?,"there are a few indian restaurants in the east , do you have a price range you are trying to stick to ?","[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[3] system: booking was successful . reference number is : crljawx3 .
[4] user: i also need to find an indian restaurant in the east please .
[5] system: there are a few indian restaurants in the east , do you have a price range you are trying to stick to ?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,5,165907,0.1647251844406128,do you have a moderately priced indian restaurant in the east ?,"there are a few indian restaurants in the east, do you have a price range you are trying to stick to?","[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[6] system: booking was successful. reference number is : crljawx3 .
[7] user: i also need to find an indian restaurant in the east please.
[8] system: there are a few indian restaurants in the east, do you have a price range you are trying to stick to?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,6,594261,0.1647251844406128,do you have a moderately priced indian restaurant in the east ?,"There are a few Indian restaurants in the east, do you have a price range you are trying to stick to?","[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[5] system: Booking was successful.
Reference number is : CRLJAWX3.
[6] user: I also need to find an Indian restaurant in the east please.
[7] system: There are a few Indian restaurants in the east, do you have a price range you are trying to stick to?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,7,273574,0.19060203433036804,do you have a moderately priced indian restaurant in the east ?,there are four restaurants that serve indian food in the east . do you have a price range ?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[9] system: i 'm sorry there are no venetian restaurants . are there any cuisines i can look for ?
[10] user: yes , how about one that serves indian food ?
[11] system: there are four restaurants that serve indian food in the east . do you have a price range ?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,8,650401,0.19060203433036804,do you have a moderately priced indian restaurant in the east ?,There are four restaurants that serve indian food in the east. Do you have a price range?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[10] system: I'm sorry there are no Venetian restaurants. Are there any cuisines I can look for?
[11] user: Yes, how about one that serves Indian food?
[12] system: There are four restaurants that serve indian food in the east. Do you have a price range?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,9,116572,0.19060204923152924,do you have a moderately priced indian restaurant in the east ?,there are four restaurants that serve indian food in the east. do you have a price range?,"[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[11] system: i'm sorry there are no venetian restaurants. are there any cuisines i can look for?
[12] user: yes, how about one that serves indian food?
[13] system: there are four restaurants that serve indian food in the east. do you have a price range?",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,3,306913,10,263749,0.21003533899784088,do you have a moderately priced indian restaurant in the east ?,"yes , i am looking for an indian restaurant in the east .","[0] user: i am looking for a cuban food place , in the east .
[1] system: i apologize i am still not showing any restaurants that meet your criteria . is there another type of cuisine you would prefer ?
[2] user: do you have a moderately priced indian restaurant in the east ?","[1] system: the address for holy trinity church is market street postcode cb23nz and the phone number is 01223355397 .
[2] system: holy trinity church is free . may i help you with anything else today ?
[3] user: yes , i am looking for an indian restaurant in the east .",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,4,846179,1,842103,0.05067028850317001,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The event at Lincoln Financial Field is Eagles Vs Cowboys.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: Would you prefer a certain city?
[2] user: I am looking for events in Philadelphia.
[3] system: The event at Lincoln Financial Field is Eagles Vs Cowboys.",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,4,846179,2,846310,0.09801948070526123,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The event is Eagles Vs Cowboys and it is at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[3] system: There are 10 events that suit your tastes. There's Huskies Vs Cougars at Husky Stadium.
[4] user: Can you please find me some football events in Philly?
[5] system: The event is Eagles Vs Cowboys and it is at Lincoln Financial Field.",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,4,846179,3,402134,0.098019540309906,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What are you interested in looking for? Do you have any preference on the city to look for the event?
[2] user: I am looking for sports events like Football. What about the events in Philly.
[3] system: The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,4,846179,4,838959,0.098019540309906,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What are you interested in looking for? Do you have any preference on the city to look for the event?
[2] user: I am looking for sports events like Football. What about the events in Philly.
[3] system: The Event is Eagles Vs Cowboys and it is at Lincoln Financial Field.",146.03620409965515,0.36637425422668457
all-MiniLM-L6-v2,MiniLM,estatico,IVF,4,846179,5,846235,0.10358904302120209,There is an Eagles Vs Cowboys event at the Lincoln Financial Field.,There is an Eagles Vs Cowboys games held at Lincoln Financial Field.,"[3] system: Is there any particular type of event you are looking for? Say something like Music or Sports or anything else.
[4] user: I want something in Sports.
[5] system: There is an Eagles Vs Cowboys event at the Lincoln Financial Field.","[1] system: What type of events, such as music or sports events, would you like? At which location should the event be held?
[2] user: I am looking for games events which is held in Philadelphia.
[3] system: There is an Eagles Vs Cowboys games held at Lincoln Financial Field.",146.03620409965515,0.36637425422668457
